0,1,2,3,4
0.9999999999941157,0.05864164994134664,0.003186280451222381,0.0886281952321865,0.002630441240837833
0.05864164994134664,0.9999999999934387,0.050768717643092084,0.1299377455673705,0.002346503829608057
0.003186280451222381,0.050768717643092084,0.9999999999953022,0.0,0.09722850890370836
0.0886281952321865,0.1299377455673705,0.0,0.9999999999939049,0.0
0.002630441240837833,0.002346503829608057,0.09722850890370836,0.0,0.9999999999952598
